
[2023-12-06 12:02:58.957]    21807.6250,    3785.0000,    2009.8750,    1309.3750,    8989.2500,    6658.6250,    1788.8750,    1570.6875,    2235.6875,   23334.0625,    2012.7500,    1963.7500,    1984.8750,    2218.6875,
[2023-12-06 12:14:15.758] magnitudes:    26472.3750,    4199.3125,     687.1875,     776.6250,    6624.8125,    4369.1250,    1642.3750,     719.7500,    2969.6875,   28431.6875,    2789.5000,    1775.1875,    2250.0000,    1156.5000,    4793.8750,    3398.0625,    1546.5625,    1837.2500,   21582.7500,    3760.6875,    2009.8750,    1312.9375,    8868.6875,    6779.3750,    1776.2500,    1570.6875,    2235.6875,   24341.3125,    1922.3125,    1950.5625,    1973.2500,    2161.3750,
[2023-12-06 12:14:17.058] magnitudes:    26472.3750,    4199.3125,     687.1875,     776.6250,    6624.8125,    4369.1250,    1642.3750,     719.8750,    3098.4375,   28317.8750,    2789.1250,    1775.1875,    2250.0000,    1156.5000,    4782.1875,    3386.5000,    1541.5000,    1827.0000,   21582.7500,    3760.6875,    2016.0000,    1311.0625,    8818.0000,    6779.3750,    1776.2500,    1570.6875,    2235.6875,   24341.3125,    1915.3125,    1950.5625,    1973.2500,    2164.8125,
[2023-12-06 12:14:18.370] magnitudes:    26631.3125,    4212.1875,     687.1875,     776.6250,    6624.8125,    4369.1250,    1648.3750,     720.6875,    2963.0000,   28329.3750,    2789.5000,    1779.7500,    2113.8125,    1156.5000,    4766.6875,    3398.0625,    1546.5625,    1837.2500,   21515.0000,    3748.2500,    2009.8750,    1312.9375,    8818.0000,    6724.5000,    1769.8750,    1570.6875,    2235.6875,   24341.3125,    1922.3125,    1950.5625,    1973.2500,    2164.8125,
[2023-12-06 12:14:19.666] magnitudes:    26560.6250,    4214.7500,     689.9375,     776.6250,    6624.8125,    4369.1250,    1642.3750,     721.6875,    2985.2500,   28234.2500,    2780.2500,    1775.1875,    2250.0000,    1213.5000,    4910.0625,    3386.5000,    1537.0625,    1837.2500,   21642.0000,    3748.2500,    2003.3125,    1311.0625,    8818.0000,    6897.5000,    1776.2500,    1565.8750,    2235.6875,   24257.5000,    1922.3125,    1796.1875,    1979.0000,    2161.3750,
[2023-12-06 12:14:20.978] magnitudes:    26472.3750,    4212.1875,     838.8125,     776.6250,    6647.0000,    4369.1250,    1642.3750,     720.6875,    2978.4375,   28329.3750,    2789.5000,    1774.0000,    2242.6250,    1155.0625,    4767.6250,    3398.0625,    1546.5625,    1831.5000,   21582.7500,    3760.6875,    1965.6875,    1312.9375,    8844.3750,    6803.1875,    1769.8750,    1565.8750,    2235.6875,   24438.3750,    1922.3125,    1950.5625,    1973.2500,    2158.2500,
[2023-12-06 12:14:22.276] magnitudes:    26472.3750,    4199.3125,     687.5625,     776.6250,    6624.8125,    4215.6875,    1636.9375,     719.8750,    2969.6875,   28234.2500,    2789.1250,    1769.5000,    2242.6250,    1156.5000,    4766.6875,    3386.5000,    1541.5000,    1837.2500,   21582.7500,    3749.1875,    2009.8750,    1288.4375,    8842.0625,    6894.0000,    1763.8750,    1566.5000,    2235.6875,   24341.3125,    1922.3125,    1950.5625,    1973.2500,    2161.6875,
[2023-12-06 12:14:23.588] magnitudes:    26472.3750,    4214.7500,     689.9375,     776.6250,    6605.1875,    4369.1250,    1648.3750,     730.3750,    2978.4375,   28234.2500,    2789.1250,    1775.1875,    2250.0000,    1156.5000,    4910.0625,    3375.6875,    1546.5625,    1837.2500,   21582.7500,    3748.2500,    2003.3125,    1284.8125,    8844.3750,    6897.5000,    1776.2500,    1565.8750,    2230.2500,   24341.3125,    1915.8750,    1950.5625,    1973.2500,    2161.6875,
[2023-12-06 12:14:24.885] magnitudes:    26542.3125,    4199.3125,     687.5625,     776.6250,    6644.3750,    4369.1250,    1642.3750,     720.6875,    2978.4375,   28234.2500,    2789.1250,    1638.1875,    2242.6250,    1155.0625,    4937.4375,    3398.0625,    1541.5000,    1837.2500,   21582.7500,    3760.6875,    1959.3125,    1312.9375,    8818.0000,    6869.8750,    1769.8750,    1565.8750,    2235.6875,   24341.3125,    1928.8125,    1789.9375,    1973.2500,    2158.2500,
[2023-12-06 12:14:26.183] magnitudes:    26560.6250,    4214.7500,     689.9375,     779.2500,    6624.8125,    4367.9375,    1648.3750,     720.6875,    2978.4375,   28234.2500,    2780.2500,    1769.5000,    2242.6250,    1156.5000,    4793.8750,    3398.0625,    1537.0625,    1831.5000,   21582.7500,    3760.6875,    1959.3125,    1312.9375,    8818.0000,    6869.8750,    1770.1875,    1566.5000,    2235.6875,   24341.3125,    1915.3125,    1950.5625,    1968.0000,    2158.2500,
[2023-12-06 12:14:27.495] magnitudes:    26542.3125,    4199.3125,     687.5625,     776.6250,    6624.8125,    4353.9375,    1642.8750,     720.6875,    2978.4375,   28234.2500,    2780.2500,    1769.5000,    2250.0000,    1156.5000,    4766.6875,    3398.0625,    1541.5000,    1832.6875,   21642.0000,    3772.3125,    2003.3125,    1311.0625,    8844.3750,    6779.3750,    1776.2500,    1565.8750,    2235.6875,   24341.3125,    1915.8750,    1789.9375,    1973.2500,    2161.6875,
[2023-12-06 12:14:28.793] magnitudes:    26631.3125,    4199.3125,     687.1875,     776.6250,    6624.8125,    4230.3750,    1642.3750,     720.6875,    2978.4375,   28234.2500,    2780.2500,    1779.7500,    2256.5000,    1156.5000,    4779.3750,    3398.0625,    1542.0625,    1713.1875,   21573.6875,    3736.8125,    1997.3125,    1312.9375,    8844.3750,    6869.8750,    1776.2500,    1565.8750,    2235.6875,   24341.3125,    1922.3125,    1950.5625,    1973.2500,    2158.2500,
[2023-12-06 12:14:30.103] magnitudes:    26472.3750,    4199.3125,     687.5625,     776.6250,    6624.8125,    4353.9375,    1636.9375,     720.6875,    3098.4375,   28234.2500,    2780.2500,    1774.0000,    2242.6250,    1212.0000,    4782.1875,    3398.0625,    1541.5000,    1832.6875,   21582.7500,    3748.2500,    2003.3125,    1284.8125,    8868.6875,    6894.0000,    1769.8750,    1565.8750,    2235.6875,   24341.3125,    1922.3125,    1789.9375,    1973.2500,    2158.2500,
[2023-12-06 12:14:31.405] magnitudes:    26560.6250,    4199.3125,     689.9375,     776.6250,    6624.8125,    4369.1250,    1642.8750,     720.6875,    2978.4375,   28234.2500,    2780.2500,    1769.5000,    2250.0000,    1156.5000,    4793.8750,    3386.5000,    1537.0625,    1832.6875,   21642.0000,    3760.6875,    2003.3125,    1284.8125,    8818.0000,    6779.3750,    1776.2500,    1570.6875,    2230.2500,   24244.0625,    1922.3125,    1950.5625,    1979.0000,    2161.3750,
[2023-12-06 12:14:32.713] magnitudes:    26472.3750,    4199.3125,     687.5625,     774.0000,    6624.8125,    4230.3750,    1642.3750,     719.7500,    2971.7500,   28329.3750,    2780.2500,    1779.7500,    2256.5000,    1155.0000,    4766.6875,    3398.0625,    1546.5625,    1837.2500,   21582.7500,    3760.6875,    2003.3125,    1286.6875,    8844.3750,    6724.5000,    1776.2500,    1570.6875,    2230.2500,   24341.3125,    1922.3125,    1950.5625,    1973.2500,    2158.2500,
[2023-12-06 12:14:34.010] magnitudes:    26472.3750,    4199.3125,     689.9375,     850.7500,    6624.8125,    4383.2500,    1642.3750,     720.6875,    2978.4375,   28329.3750,    2780.2500,    1775.1875,    2250.0000,    1213.5000,    4895.1875,    3398.0625,    1546.5625,    1831.5000,   21515.0000,    3748.2500,    2009.8750,    1286.6875,    8818.0000,    6779.3750,    1769.8750,    1570.6875,    2235.6875,   24341.3125,    1922.3125,    1795.7500,    1968.0000,    2158.2500,
[2023-12-06 12:14:35.323] magnitudes:    26560.6250,    4199.3125,     689.9375,     850.7500,    6624.8125,    4369.1250,    1642.8750,     720.6875,    3098.4375,   28234.2500,    2789.1250,    1769.5000,    2243.4375,    1156.5000,    4766.6875,    3386.5000,    1541.5000,    1832.6875,   21582.7500,    3748.2500,    2003.3125,    1312.9375,    8818.0000,    6869.8750,    1776.2500,    1570.6875,    2240.0625,   24341.3125,    1915.3125,    1789.9375,    1973.2500,    2158.2500,
[2023-12-06 12:14:36.621] magnitudes:    26542.3125,    4199.3125,     687.1875,     776.6250,    6605.1875,    4369.1250,    1648.3750,     720.6875,    2969.6875,   28234.2500,    2780.2500,    1779.7500,    2250.0000,    1156.5000,    4752.2500,    3456.3750,    1546.5625,    1837.2500,   21642.0000,    3748.2500,    2003.3125,    1311.0625,    8844.3750,    6779.3750,    1770.1875,    1565.8750,    2235.6875,   24341.3125,    1922.3125,    1950.5625,    1973.2500,    2158.2500,
[2023-12-06 12:14:37.933] magnitudes:    26472.3750,    4199.3125,     687.5625,     776.6250,    6624.8125,    4369.1250,    1642.3750,     719.8750,    2978.4375,   28234.2500,    2798.5000,    1775.1875,    2242.6250,    1213.5000,    4782.1875,    3398.0625,    1546.5625,    1827.0000,   21582.7500,    3736.8125,    2003.3125,    1286.6875,    8818.0000,    6894.0000,    1770.1875,    1561.6875,    2235.6875,   24341.3125,    1915.3125,    1789.9375,    1973.2500,    2158.2500,
[2023-12-06 12:14:39.230] magnitudes:    26631.3125,    4214.7500,     687.5625,     776.6250,    6605.1875,    4369.1250,    1648.3750,     721.6875,    2969.6875,   28234.2500,    2780.2500,    1769.5000,    2250.0000,    1156.5000,    4752.2500,    3375.6875,    1542.0625,    1837.2500,   21642.0000,    3760.6875,    1959.3125,    1311.0625,    8782.8125,    6869.8750,    1776.2500,    1570.6875,    2230.2500,   24341.3125,    1915.3125,    1950.5625,    1973.2500,    2161.3750,
[2023-12-06 12:14:40.544] magnitudes:    26542.3125,    4199.3125,     689.9375,     850.7500,    6624.8125,    4383.2500,    1642.3750,     720.6875,    2969.6875,   28234.2500,    2780.2500,    1775.1875,    2250.0000,    1211.9375,    4921.5625,    3387.1250,    1537.0625,    1832.6875,   21582.7500,    3760.6875,    1959.3125,    1286.6875,    8818.0000,    6921.8750,    1776.2500,    1565.8750,    2230.2500,   24257.5000,    1922.3125,    1950.5625,    1973.2500,    2158.2500,
[2023-12-06 12:14:41.840] magnitudes:    26542.3125,    4199.3125,     689.9375,     776.6250,    6605.1875,    4244.0625,    1642.3750,     719.8750,    2969.6875,   28234.2500,    2780.2500,    1769.5000,    2242.6250,    1156.5000,    4752.2500,    3398.0625,    1546.5625,    1831.5000,   21515.0000,    3748.2500,    2009.8750,    1312.9375,    8818.0000,    6894.0000,    1776.2500,    1561.6875,    2230.2500,   24341.3125,    1922.3125,    1795.7500,    1973.2500,    2161.3750,
[2023-12-06 12:14:43.153] magnitudes:    26472.3750,    4199.3125,     689.9375,     779.2500,    6624.8125,    4353.9375,    1636.9375,     720.6875,    2978.4375,   28234.2500,    2780.2500,    1769.5000,    2249.0625,    1156.5000,    4952.5625,    3456.3750,    1541.5000,    1831.5000,   21582.7500,    3748.2500,    2009.8750,    1284.8125,    8868.6875,    6632.0000,    1776.2500,    1566.5000,    2235.6875,   24341.3125,    1922.3125,    1950.5625,    1968.0000,    2161.6875,
[2023-12-06 12:14:44.449] magnitudes:    26631.3125,    4199.3125,     687.5625,     776.6250,    6624.8125,    4369.1250,    1648.3750,     720.6875,    2969.6875,   28150.1875,    2780.2500,    1775.1875,    2250.0000,    1211.9375,    4921.5625,    3386.5000,    1546.5625,    1837.2500,   21642.0000,    3748.2500,    2003.3125,    1284.8125,    8844.3750,    6869.8750,    1776.2500,    1565.8750,    2235.6875,   24257.5000,    1922.3125,    1789.9375,    1973.2500,    2158.2500,
[2023-12-06 12:14:45.763] magnitudes:    26472.3750,    4199.3125,     689.9375,     776.6250,    6624.8125,    4369.1250,    1642.3750,     719.8750,    2978.4375,   28329.3750,    2789.1250,    1769.5000,    2242.6250,    1156.5000,    4767.6250,    3398.0625,    1541.5000,    1831.5000,   21582.7500,    3760.6875,    2009.8750,    1286.6875,    8844.3750,    6921.8750,    1769.8750,    1565.8750,    2235.6875,   24341.3125,    1922.3125,    1950.5625,    1973.2500,    2158.2500,
[2023-12-06 12:14:47.060] magnitudes:    26542.3125,    4199.3125,     687.5625,     776.6250,    6624.8125,    4369.1250,    1642.3750,     719.8750,    2978.4375,   28234.2500,    2780.2500,    1769.5000,    2250.0000,    1156.5000,    4766.6875,    3398.0625,    1546.5625,    1832.6875,   21582.7500,    3760.6875,    2009.3750,    1314.7500,    8818.0000,    6894.0000,    1776.2500,    1570.6875,    2235.6875,   24341.3125,    1922.3125,    1950.5625,    1973.2500,    2161.6875,
[2023-12-06 12:14:48.372] magnitudes:    26631.3125,    4199.3125,     689.9375,     850.7500,    6624.8125,    4383.2500,    1648.3750,     720.6875,    2978.4375,   28234.2500,    2780.2500,    1775.1875,    2256.5000,    1156.5000,    4910.0625,    3375.6875,    1542.0625,    1832.6875,   21582.7500,    3760.6875,    2003.3125,    1284.8125,    8818.0000,    6897.5000,    1776.2500,    1570.6875,    2230.2500,   24161.2500,    1915.8750,    1796.1875,    1973.2500,    2158.2500,
[2023-12-06 12:14:49.668] magnitudes:    26454.2500,    4199.3125,     684.8750,     776.6250,    6624.8125,    4369.1250,    1642.3750,     720.6875,    2969.6875,   28234.2500,    2780.2500,    1775.1875,    2242.6250,    1155.0000,    4779.3750,    3398.0625,    1546.5625,    1831.5000,   21582.7500,    3736.8125,    2003.3125,    1311.0625,    8844.3750,    6869.8750,    1769.8750,    1565.8750,    2225.8750,   24341.3125,    1922.3125,    1795.7500,    1973.2500,    2158.2500,
[2023-12-06 12:14:50.968] magnitudes:    26542.3125,    4199.3125,     842.0625,     776.6250,    6624.8125,    4353.9375,    1636.9375,     719.8750,    2978.4375,   28329.3750,    2780.2500,    1775.1875,    2242.6250,    1156.5000,    4895.1875,    3398.0625,    1546.5625,    1831.5000,   21582.7500,    3760.6875,    2003.3125,    1312.9375,    8844.3750,    6894.0000,    1769.8750,    1561.6875,    2235.6875,   24341.3125,    2005.3125,    1950.5625,    1973.2500,    2161.6875,
[2023-12-06 12:14:52.279] magnitudes:    26472.3750,    4199.3125,     689.9375,     776.6250,    6624.8125,    4369.1250,    1636.9375,     730.3750,    2969.6875,   28317.8750,    2780.2500,    1775.1875,    2250.0000,    1157.8750,    4936.5000,    3386.5000,    1542.0625,    1837.2500,   21642.0000,    3748.2500,    2003.3125,    1286.6875,    8818.0000,    6869.8750,    1776.2500,    1565.8750,    2230.2500,   24257.5000,    1915.8750,    1957.3125,    1979.0000,    2158.2500,
[2023-12-06 12:14:53.576] magnitudes:    26472.3750,    4184.0625,     687.5625,     776.6250,    6624.8125,    4369.1250,    1642.3750,     720.6875,    2978.4375,   28329.3750,    2789.1250,    1774.0000,    2242.6250,    1155.0625,    4809.5000,    3398.0625,    1541.5000,    1827.0000,   21582.7500,    3760.6875,    2009.8750,    1312.9375,    8844.3750,    6894.0000,    1776.2500,    1570.6875,    2235.6875,   24426.0000,    1915.3125,    1789.9375,    1968.0000,    2158.2500,
[2023-12-06 12:14:54.889] magnitudes:    26631.3125,    4199.3125,     687.1875,     847.3750,    6605.1875,    4369.1250,    1648.3750,     720.6875,    2969.6875,   28234.2500,    2780.2500,    1775.1875,    2250.0000,    1156.5000,    4910.0625,    3398.0625,    1546.5625,    1837.2500,   21582.7500,    3748.2500,    2003.3125,    1311.0625,    8844.3750,    6779.3750,    1770.1875,    1570.6875,    2240.0625,   24093.3125,    1922.3125,    1950.5625,    1979.0000,    2161.3750,
[2023-12-06 12:14:56.185] magnitudes:    26472.3750,    4199.3125,     689.9375,     776.6250,    6624.8125,    4369.1250,    1642.3750,     720.6875,    2978.4375,   28234.2500,    2780.2500,    1775.1875,    2250.0000,    1156.5000,    4926.0625,    3398.0625,    1541.5000,    1827.0000,   21582.7500,    3760.6875,    1959.3125,    1312.9375,    8818.0000,    6869.8750,    1763.8750,    1566.5000,    2235.6875,   24341.3125,    1922.3125,    1943.7500,    1968.0000,    2164.8125,
[2023-12-06 12:14:57.498] magnitudes:    26542.3125,    4199.3125,     689.9375,     776.6250,    6624.8125,    4369.1250,    1648.3750,     730.3750,    3089.3125,   28234.2500,    2780.2500,    1779.7500,    2256.5000,    1156.5000,    4936.5000,    3387.1250,    1546.5625,    1837.2500,   21573.6875,    3760.6875,    2003.3125,    1284.8125,    8818.0000,    6897.5000,    1770.1875,    1565.8750,    2230.2500,   24257.5000,    1915.8750,    1950.5625,    1973.2500,    2158.2500,
[2023-12-06 12:14:58.796] magnitudes:    26472.3750,    4212.1875,     689.9375,     776.6250,    6647.0000,    4369.1250,    1648.3750,     720.6875,    2971.7500,   28234.2500,    2780.2500,    1775.1875,    2242.6250,    1155.0000,    4779.3750,    3398.0625,    1546.5625,    1831.5000,   21582.7500,    3736.8125,    1959.3125,    1286.6875,    8844.3750,    6748.0625,    1769.8750,    1561.6875,    2230.2500,   24341.3125,    1922.3125,    1950.5625,    1973.2500,    2158.2500,
[2023-12-06 12:15:00.109] magnitudes:    26560.6250,    4199.3125,     687.5625,     776.6250,    6624.8125,    4369.1250,    1636.9375,     720.6875,    2978.4375,   28317.8750,    2780.2500,    1769.5000,    2242.6250,    1156.5000,    4793.8750,    3398.0625,    1647.9375,    1831.5000,   21582.7500,    3749.1875,    2016.0000,    1314.7500,    8818.0000,    6869.8750,    1776.2500,    1561.6875,    2230.2500,   24341.3125,    1915.3125,    1789.9375,    1973.2500,    2161.6875,
[2023-12-06 12:15:01.403] magnitudes:    26542.3125,    4199.3125,     689.9375,     776.6250,    6624.8125,    4383.2500,    1642.3750,     720.6875,    2969.6875,   28234.2500,    2780.2500,    1775.1875,    2256.5000,    1156.5000,    4793.8750,    3387.1250,    1542.0625,    1837.2500,   21642.0000,    3748.2500,    2009.8750,    1311.0625,    8844.3750,    6869.8750,    1776.2500,    1565.8750,    2230.2500,   24341.3125,    1915.3125,    1957.3125,    1973.2500,    2158.2500,
[2023-12-06 12:15:02.718] magnitudes:    26472.3750,    4199.3125,     687.5625,     776.6250,    6624.8125,    4244.0625,    1648.3750,     720.6875,    2978.4375,   28234.2500,    2780.2500,    1779.7500,    2250.0000,    1156.5000,    4936.5000,    3398.0625,    1546.5625,    1837.2500,   21515.0000,    3749.1875,    1959.3125,    1312.9375,    8842.0625,    6869.8750,    1770.1875,    1566.5000,    2240.0625,   24341.3125,    1915.3125,    1950.5625,    1968.0000,    2158.2500,
[2023-12-06 12:15:04.015] magnitudes:    26631.3125,    4199.3125,     689.9375,     776.6250,    6624.8125,    4230.3750,    1648.3750,     719.8750,    3089.3125,   28234.2500,    2780.2500,    1769.5000,    2242.6250,    1156.5000,    4766.6875,    3386.5000,    1537.0625,    1832.6875,   21582.7500,    3760.6875,    2003.3125,    1286.5625,    8818.0000,    6869.8750,    1770.1875,    1570.6875,    2234.6250,   24341.3125,    1915.3125,    1789.9375,    1968.0000,    2158.2500,
[2023-12-06 12:15:05.329] magnitudes:    26560.6250,    4199.3125,     687.1875,     776.6250,    6624.8125,    4369.1250,    1642.3750,     719.7500,    2978.4375,   28234.2500,    2780.2500,    1775.1875,    2256.5000,    1155.0000,    4895.1875,    3398.0625,    1546.5625,    1837.2500,   21515.0000,    3748.2500,    2009.8750,    1284.9375,    8844.3750,    6921.8750,    1776.2500,    1565.8750,    2230.2500,   24341.3125,    1922.3125,    1950.5625,    1973.2500,    2158.2500,
[2023-12-06 12:15:06.624] magnitudes:    26472.3750,    4199.3125,     687.5625,     776.6250,    6624.8125,    4229.2500,    1642.3750,     730.3750,    2978.4375,   28234.2500,    2780.2500,    1779.7500,    2242.6250,    1155.0000,    4952.5625,    3398.0625,    1546.5625,    1837.2500,   21515.0000,    3748.2500,    2009.8750,    1311.0625,    8818.0000,    6779.3750,    1769.8750,    1566.5000,    2235.6875,   24341.3125,    1922.3125,    1789.9375,    1973.2500,    2161.6875,
[2023-12-06 12:15:07.937] magnitudes:    26472.3750,    4199.3125,     689.9375,     776.6250,    6605.1875,    4369.1250,    1648.3750,     719.8750,    2969.6875,   28234.2500,    2780.2500,    1769.5000,    2250.0000,    1213.5000,    4793.8750,    3398.0625,    1537.0625,    1837.2500,   21642.0000,    3748.2500,    2003.3125,    1284.8125,    8844.3750,    6869.8750,    1776.2500,    1565.8750,    2230.2500,   24257.5000,    1922.3125,    1789.9375,    1973.2500,    2158.2500,
[2023-12-06 12:15:09.232] magnitudes:    26542.3125,    4199.3125,     687.5625,     850.7500,    6624.8125,    4383.2500,    1642.3750,     720.6875,    2978.4375,   28234.2500,    2780.2500,    1779.7500,    2249.0625,    1156.5000,    4895.1875,    3398.0625,    1546.5625,    1831.5000,   21515.0000,    3736.8125,    2003.3125,    1311.0625,    8844.3750,    6894.0000,    1769.8750,    1561.6875,    2231.2500,   24341.3125,    1922.3125,    1956.8750,    1973.2500,    2158.2500,
[2023-12-06 12:15:10.546] magnitudes:    26472.3750,    4199.3125,     687.5625,     776.6250,    6624.8125,    4353.9375,    1642.3750,     719.8750,    2971.7500,   28234.2500,    2789.5000,    1774.0000,    2242.6250,    1155.0625,    4952.5625,    3398.0625,    1541.5000,    1827.0000,   21582.7500,    3760.6875,    2003.3125,    1286.6875,    8818.0000,    6869.8750,    1770.1875,    1566.5000,    2235.6875,   24341.3125,    1915.3125,    1950.5625,    1968.0000,    2161.6875,
[2023-12-06 12:15:11.843] magnitudes:    26472.3750,    4212.1875,     689.9375,     776.6250,    6605.1875,    4369.1250,    1648.3750,     720.6875,    2978.4375,   28244.5000,    2780.2500,    1775.1875,    2250.0000,    1156.5000,    4921.5625,    3398.0625,    1546.5625,    1831.5000,   21582.7500,    3748.2500,    1959.3125,    1311.0625,    8818.0000,    6894.0000,    1776.2500,    1565.8750,    2230.2500,   24341.3125,    1922.3125,    1795.7500,    1973.2500,    2161.3750,
[2023-12-06 12:15:13.154] magnitudes:    26472.3750,    4199.3125,     687.5625,     776.6250,    6624.8125,    4353.9375,    1636.9375,     719.8750,    3098.4375,   28329.3750,    2780.2500,    1774.0000,    2242.6250,    1156.5000,    4937.4375,    3398.0625,    1546.5625,    1837.2500,   21582.7500,    3760.6875,    2009.8750,    1312.9375,    8868.6875,    6921.8750,    1769.8750,    1565.8750,    2230.2500,   24341.3125,    1922.3125,    1956.8750,    1979.0000,    2161.6875,
[2023-12-06 12:15:14.454] magnitudes:    26472.3750,    4214.7500,     689.9375,     776.6250,    6624.8125,    4369.1250,    1642.3750,     720.6875,    3098.4375,   28234.2500,    2780.2500,    1775.1875,    2250.0000,    1156.5000,    4936.5000,    3398.0625,    1542.0625,    1837.2500,   21642.0000,    3748.2500,    2003.3125,    1311.0625,    8844.3750,    6869.8750,    1776.2500,    1565.8750,    2230.2500,   24257.5000,    1915.3125,    1950.5625,    1973.2500,    2161.3750,
[2023-12-06 12:15:15.749] magnitudes:    26631.3125,    4199.3125,     841.6250,     850.7500,    6624.8125,    4383.2500,    1642.3750,     720.6875,    2969.6875,   28234.2500,    2789.5000,    1775.1875,    2256.5000,    1156.5000,    4766.6875,    3398.0625,    1546.5625,    1837.2500,   21642.0000,    3748.2500,    2003.3125,    1286.6875,    8818.0000,    6921.8750,    1776.2500,    1565.8750,    2230.2500,   24341.3125,    1922.3125,    1795.7500,    1973.2500,    2158.2500,
[2023-12-06 12:15:17.061] magnitudes:    26472.3750,    4199.3125,     687.5625,     776.6250,    6624.8125,    4215.6875,    1642.3750,     720.6875,    2978.4375,   28329.3750,    2780.2500,    1774.0000,    2242.6250,    1156.5000,    4936.5000,    3468.1250,    1546.5625,    1837.2500,   21515.0000,    3749.1875,    2009.8750,    1284.8125,    8818.0000,    6779.3750,    1776.2500,    1565.8750,    2240.0625,   24341.3125,    1922.3125,    1950.5625,    1973.2500,    2161.6875,
[2023-12-06 12:15:18.359] magnitudes:    26631.3125,    4214.7500,     687.5625,     773.5000,    6624.8125,    4369.1250,    1636.9375,     720.6875,    2978.4375,   28234.2500,    2780.2500,    1769.5000,    2250.0000,    1155.0000,    4895.1875,    3386.5000,    1546.5625,    1837.2500,   21642.0000,    3748.2500,    2003.3125,    1284.8125,    8844.3750,    6779.3750,    1776.2500,    1565.8750,    2230.2500,   24341.3125,    1922.3125,    1796.1875,    1973.2500,    2158.2500,
[2023-12-06 12:15:19.671] magnitudes:    26542.3125,    4199.3125,     689.9375,     850.7500,    6670.6875,    4383.2500,    1642.3750,     720.6875,    2978.4375,   28329.3750,    2780.2500,    1779.7500,    2242.6250,    1153.6250,    4793.8750,    3386.5000,    1546.5625,    1837.2500,   21515.0000,    3748.2500,    1959.3125,    1286.6875,    8962.2500,    6894.0000,    1776.2500,    1565.8750,    2230.2500,   24341.3125,    1922.3125,    1950.5625,    1973.2500,    2154.8125,
[2023-12-06 12:15:20.970] magnitudes:    26472.3750,    4199.3125,     844.9375,     776.6250,    6624.8125,    4353.9375,    1642.8750,     720.6875,    3098.4375,   28317.8750,    2780.2500,    1769.5000,    2243.4375,    1156.5000,    4809.5000,    3386.5000,    1541.5000,    1827.0000,   21651.1875,    3760.6875,    2003.3125,    1314.7500,    8844.3750,    6894.0000,    1770.1875,    1566.5000,    2235.6875,   24341.3125,    1915.3125,    1950.5625,    1968.0000,    2158.2500,
[2023-12-06 12:15:22.281] magnitudes:    26631.3125,    4214.7500,     687.1875,     776.6250,    6624.8125,    4369.1250,    1642.3750,     720.6875,    2969.6875,   28234.2500,    2780.2500,    1775.1875,    2250.0000,    1156.5000,    4936.5000,    3398.0625,    1546.5625,    1837.2500,   21573.6875,    3748.2500,    1959.3125,    1311.0625,    8818.0000,    6869.8750,    1776.2500,    1570.6875,    2230.2500,   24341.3125,    1915.8750,    1950.5625,    1973.2500,    2158.2500,
[2023-12-06 12:15:23.577] magnitudes:    26542.3125,    4199.3125,     689.9375,     776.6250,    6647.0000,    4244.0625,    1642.3750,     720.6875,    2978.4375,   28329.3750,    2780.2500,    1775.1875,    2250.0000,    1155.0000,    4921.5625,    3398.0625,    1546.5625,    1831.5000,   21515.0000,    3760.6875,    1959.3125,    1286.6875,    8844.3750,    6894.0000,    1776.2500,    1561.6875,    2235.6875,   24438.3750,    1922.3125,    1956.8750,    1973.2500,    2154.8125,
[2023-12-06 12:15:24.891] magnitudes:    26560.6250,    4214.7500,     689.9375,     779.2500,    6624.8125,    4369.1250,    1642.3750,     720.6875,    2978.4375,   28234.2500,    2771.0000,    1769.5000,    2250.0000,    1213.5000,    4793.8750,    3375.6875,    1542.0625,    1837.2500,   21642.0000,    3748.2500,    2003.3125,    1286.6875,    8818.0000,    6897.5000,    1776.2500,    1565.8750,    2230.2500,   24341.3125,    1915.8750,    1957.3125,    1973.2500,    2154.8125,
[2023-12-06 12:15:26.189] magnitudes:    26472.3750,    4199.3125,     687.5625,     776.6250,    6624.8125,    4383.2500,    1642.3750,     720.6875,    2971.7500,   28234.2500,    2780.2500,    1774.0000,    2242.6250,    1155.0625,    4752.2500,    3398.0625,    1546.5625,    1837.2500,   21582.7500,    3749.1875,    2003.8125,    1288.4375,    8818.0000,    6869.8750,    1776.2500,    1570.6875,    2235.6875,   24341.3125,    2005.3125,    1950.5625,    1968.0000,    2158.2500,
[2023-12-06 12:15:27.502] magnitudes:    26472.3750,    4199.3125,     689.9375,     850.7500,    6624.8125,    4230.3750,    1648.3750,     729.5000,    2978.4375,   28234.2500,    2789.1250,    1769.5000,    2250.0000,    1156.5000,    4793.8750,    3386.5000,    1541.5000,    1832.6875,   21582.7500,    3736.8125,    1965.6875,    1312.9375,    8935.5000,    6869.8750,    1770.1875,    1570.6875,    2235.6875,   24341.3125,    1915.3125,    1950.5625,    1968.0000,    2158.2500,
